location_id,longitude,latitude,start_date,start_time,weekday,duration,speed,name1,name2,name3,name4,name5,category1,category2,category3,category4,category5
16,121.563032898136,25.0872157122567,2020-09-10,10:38,5,0.0,-1.0,阿華食堂,軟訊資訊有限公司,Family Mart,全聯福利中心Pxmart 內湖文湖,弁當工場 AI智能烤肉飯 文湖店,restaurant,electronics_store,convenience_store,supermarket,restaurant
17,121.562617541191,25.0863798732828,2020-09-10,11:07,5,0.0,1.12562417984009,台北內湖攝影棚出租/台北攝影棚/內湖攝影棚 5PM Studio,TOYOTA 內湖營業所,嘉儀電器,小鳥不吃肉,Family Mart,point_of_interest,car_dealer,store,restaurant,convenience_store
18,121.561932748438,25.0857237441967,2020-09-10,11:08,5,0.0,0.150630563497543,銀河互動網路股份有限公司,禾伸堂企業股份有限公司,TOYOTA 內湖營業所,DUCATI,興沛動物醫院,school,point_of_interest,car_dealer,point_of_interest,veterinary_care
19,121.56148397571,25.0849060456567,2020-09-10,11:09,5,0.0,1.19412088394165,來來豆漿,頤園素食小館,全家便利商店 陽湖店,7-ELEVEN,MediaTek Inc.,restaurant,restaurant,convenience_store,convenience_store,point_of_interest
20,121.562818810344,25.0872938670937,2020-09-10,11:10,5,0.0,1.19412088394165,家,4,,,,home,exiting myPlace,,,
21,121.56312750726,25.0831797713133,2020-09-10,11:12,5,0.0,7.02837228775024,來來豆漿,北勢湖環保公園,Domino's Pizza,Wen Hu Elementary School,鼎蓁全方位輸出中心,restaurant,park,meal_delivery,transit_station,point_of_interest
22,121.56312750726,25.0831797713133,2020-09-10,11:12,5,0.0,7.02837228775024,來來豆漿,北勢湖環保公園,Domino's Pizza,Wen Hu Elementary School,鼎蓁全方位輸出中心,restaurant,park,meal_delivery,transit_station,point_of_interest
23,121.56312750726,25.0831797713133,2020-09-10,11:12,5,0.0,7.02837228775024,來來豆漿,北勢湖環保公園,Domino's Pizza,Wen Hu Elementary School,鼎蓁全方位輸出中心,restaurant,park,meal_delivery,transit_station,point_of_interest
24,121.563521402551,25.0829122700881,2020-09-10,11:12,5,0.0,11.0738878250122,LUXGEN內湖服務廠,Sure Gas Station,LUXGEN内湖旗舰生活馆,密室逃脫今日有場【玩笑實驗室】Wanxiao Lab,Carrefour Market Neihu Store I,car_repair,gas_station,point_of_interest,point_of_interest,supermarket
25,121.564487548319,25.0826684854191,2020-09-10,11:12,5,0.0,11.215576171875,帝一帝王蟹吃到飽,Sure Gas Station,冠錡國際車業,Geshangzuchetaibeineihu Station,KFC (Taipei Neihu),restaurant,gas_station,car_dealer,car_rental,restaurant
26,121.565423723951,25.0823446568355,2020-09-10,11:12,5,0.0,5.12652111053467,BENTLEY TAIPEI(台北) 總代理 永三汽車,康廚平價鮮魚湯,黑美林,Geshangzuchetaibeineihu Station,Family Mart,car_dealer,restaurant,restaurant,car_rental,convenience_store
27,121.565155916959,25.0814514363102,2020-09-10,11:13,5,0.0,3.48195505142212,客美多咖啡 Komeda‘s Coffee - 西湖店,白石畫廊 Whitestone Gallery,BENTLEY TAIPEI(台北) 總代理 永三汽車,Primax,Neihu Jihu Rd. Intersection,cafe,art_gallery,car_dealer,point_of_interest,transit_station
28,121.56549982234,25.0805985412982,2020-09-10,11:13,5,0.0,8.55216312408447,Starbucks,HSBC Neihu Branch,凱基銀行瑞光分行,PARK 24,Citibank Neihu Branch,cafe,bank,bank,parking,bank
29,121.566408344909,25.0801876826914,2020-09-10,11:14,5,0.0,2.72248387336731,亞印文件科技股份有限公司(內湖店),Seven 9 Brunch and Coffee,MiaCucina,7-ELEVEN 瑞鑫門市,大洋國際電子材料有限公司(內湖店),point_of_interest,cafe,restaurant,convenience_store,point_of_interest
30,121.567323409687,25.0797791412853,2020-09-10,11:14,5,0.0,6.75878143310547,MiaCucina,Indonesian Economic and Trade Office to Taipei,Family Mart,"Compal Electronics, Inc.",Chun Shui Tang,restaurant,point_of_interest,convenience_store,point_of_interest,cafe
31,121.568237357996,25.0793631956275,2020-09-10,11:15,5,0.0,6.29412364959717,Hilife,Taiwan Cooperative Bank,仁寶電腦瑞光大樓,"Compal Electronics, Inc.",Zhouzi Park No. 2,convenience_store,bank,point_of_interest,point_of_interest,park
32,121.569179696629,25.0789325128261,2020-09-10,11:15,5,0.0,9.12622261047363,Videoland Inc.,McDonald's,可不可熟成紅茶-內湖瑞光店,Zhouzi Car Park,Lavazza Espresso Point,point_of_interest,restaurant,point_of_interest,parking,cafe
33,121.570151183147,25.0784989377317,2020-09-10,11:15,5,0.0,7.26976871490479,TVBS 聯利媒體股份有限公司,明門實業股份有限公司,遠傳台北內湖瑞光直營門市,Mega International Commercial Bank,GOGOROdianchijiaohuanzhanyuanchuanzongbudalou Station,point_of_interest,point_of_interest,point_of_interest,bank,point_of_interest
34,121.571095133122,25.0780787821643,2020-09-10,11:16,5,0.0,6.74610805511475,"Lite-On Technology Co., Ltd.",Cha for Tea,彌生軒 YAYOI 內湖瑞光店,King's Town Bank,全國公證檢驗股份有限公司,point_of_interest,restaurant,restaurant,bank,point_of_interest
35,121.57199660879,25.0776728529729,2020-09-10,11:16,5,0.0,5.19560956954956,Chailease Auto Rental,Union Bank of Taiwan,中華賓士內湖展示中心,台灣雀巢Nestlé Taiwan,LEXUS 內湖營業所,car_rental,bank,car_dealer,food,car_dealer
36,121.57252208308,25.0774358155019,2020-09-10,11:17,5,0.0,0.112557269632816,中華賓士內湖展示中心,中租迪和接待中心,Union Bank of Taiwan,台灣雀巢Nestlé Taiwan,LEXUS 內湖營業所,car_dealer,point_of_interest,bank,food,car_dealer
37,121.572911978929,25.0772577609385,2020-09-10,11:17,5,0.0,7.52342367172241,LEXUS 內湖營業所,LEXUS內湖保養廠,中華賓士內湖展示中心,精誠資訊,LEXUS 內湖服務廠,car_dealer,car_repair,car_dealer,point_of_interest,car_dealer
38,121.573827802537,25.0768285155794,2020-09-10,11:17,5,0.0,6.92897033691406,精誠資訊,LEXUS 內湖營業所,Neihu Jiangnan Post Office,台中銀行,SOP by Mastro Cafe,point_of_interest,car_dealer,post_office,bank,bar
39,121.574732878959,25.0764165541849,2020-09-10,11:18,5,0.0,3.76068878173828,中村友善廚房,DBS Bank Neihu Branch,"沃醫學有限公司 WohMedical Co.,Ltd. 總部",肯德基KFC -內湖瑞光餐廳,Skoda,bakery,bank,point_of_interest,restaurant,car_dealer
40,121.575589196858,25.0759223697416,2020-09-10,11:18,5,0.0,4.42876434326172,漫漫點內湖店,段純貞-內湖瑞光店,全家便利商店瑞興店,Formosa Chang,E.Sun Bank,point_of_interest,restaurant,convenience_store,restaurant,bank
41,121.576445965433,25.0753958107916,2020-09-10,11:18,5,0.0,9.86175632476807,梁社漢排骨-瑞光店,Subway,頂呱呱T.K.K.FriedChicken,BSB Burger,泰之雲泰式料理(總店),restaurant,restaurant,restaurant,restaurant,restaurant
42,121.577282455844,25.0748856188543,2020-09-10,11:19,5,0.0,3.30555033683777,Maserati 瑪莎拉蒂台北旗艦售後服務暨銷售展示中心,臺灣蒙地拿股份有限公司,法拉利總部,7-Eleven,展路關係企業,car_dealer,car_dealer,car_dealer,convenience_store,general_contractor
43,121.578127674952,25.0743764941197,2020-09-10,11:20,5,0.0,5.23200178146362,Delta Electronics - Green Building Demonstration Base,白暮蛋餅先生3號店,法拉利總部,力量拉麵（內湖瑞光店）,年終8個月cafe&deli,point_of_interest,restaurant,car_dealer,restaurant,restaurant
44,121.578952410219,25.0738452731813,2020-09-10,11:20,5,0.0,1.51832365989685,LOUISA COFFEE 路易莎咖啡 (內湖陽光店),年終8個月cafe&deli,君悅排骨,優渥實木/柚木家具(台北內湖店),CaLACaLA義大利廚房內湖店,cafe,restaurant,restaurant,furniture_store,restaurant
45,121.579727974636,25.0731632270781,2020-09-10,11:21,5,0.0,10.7319784164429,JokeR coffee,LOUISA COFFEE 路易莎咖啡 (內湖陽光店),優渥實木/柚木家具(台北內湖店),上綺有限公司 Shangci,"CECI Engineering Consultants, Inc., Taiwan",cafe,cafe,furniture_store,car_wash,point_of_interest
46,121.580446589672,25.0724703861248,2020-09-10,11:21,5,0.0,8.44251251220703,LA PASTA,Gongguanshan,TAINET Communication System Corp.,鑑微科技股份有限公司,JokeR coffee,restaurant,transit_station,point_of_interest,point_of_interest,cafe
47,121.581165284391,25.0718032892269,2020-09-10,11:21,5,0.0,10.8486394882202,LA PASTA,Gongguanshan,立普思股份有限公司,Gongguanshan,Honest,restaurant,transit_station,point_of_interest,transit_station,restaurant
48,121.581851153836,25.0711243528347,2020-09-10,11:22,5,0.0,10.2112970352173,呼搭啦生蠔孜然串燒屋,Taiwan's Li & Fung Ltd.,喬暘電子股份有限公司,台灣諾保科股份有限公司,百辰光電股份有限公司,bar,point_of_interest,point_of_interest,point_of_interest,point_of_interest
49,121.582000523542,25.070998078929,2020-09-10,11:22,5,0.0,0.117716550827026,呼搭啦生蠔孜然串燒屋,是方電訊股份有限公司 -總公司,LA PASTA,百辰光電股份有限公司,美味屋早餐、美味屋義大利麵,bar,point_of_interest,restaurant,point_of_interest,restaurant
50,121.582560353597,25.0704511636011,2020-09-10,11:22,5,0.0,3.43067049980164,Volkswagen Commercial Vehicles,Libao Building,德昌輪胎行,USPACE 共享車位,灣仔港式燒臘,car_dealer,transit_station,car_repair,parking,restaurant
51,121.58329366956,25.0697113515875,2020-09-10,11:23,5,0.0,12.031925201416,Volkswagen Commercial Vehicles,Volkswagen 福斯汽車內湖服務中心,天下第一味,E.Sun Bank Xinhu Branch,原木材料diy木工坊,car_dealer,car_repair,restaurant,bank,point_of_interest
52,121.583995240872,25.0690541932274,2020-09-10,11:23,5,0.0,7.65715742111206,鼓浪嶼海鮮屋,四季補藥燉排骨,E.Sun Bank Xinhu Branch,Peugeot,Taiwan's Chinese Petroleum Neihu Station,restaurant,food,bank,car_dealer,gas_station
53,121.583141840799,25.0685338820019,2020-09-10,11:23,5,0.0,4.26412010192871,CTiTV,中天新聞台,中國電視公司（民權大樓）,NISSAN 民權服務廠,Taiwan's Chinese Petroleum Neihu Station,point_of_interest,point_of_interest,point_of_interest,point_of_interest,gas_station
54,121.582181785132,25.0682597211605,2020-09-10,11:23,5,0.0,-1.0,祿車坊 24H 自助洗車,VOLVO 新凱汽車 內湖展示暨服務中心,Times Plaza,NISSAN 民權服務廠,NISSAN 民權展示中心,car_wash,car_dealer,transit_station,point_of_interest,car_dealer
55,121.581164590886,25.0678448267464,2020-09-10,11:24,5,0.0,10.1402273178101,VOLVO 新凱汽車 內湖展示暨服務中心,Dianthus,Ford 福特 九和汽車內湖展示中心,祿車坊 24H 自助洗車,古早傳說飲食雜誌館,car_dealer,doctor,car_dealer,car_wash,restaurant
56,121.580252029179,25.0673974296704,2020-09-10,11:24,5,0.0,11.2209968566895,古早傳說飲食雜誌館,VOLVO 新凱汽車 內湖展示暨服務中心,米羅柚木家具 台北內湖旗艦店 MIRO TEAK,床的世界內湖旗艦館-床墊/雙人/尺寸/獨立筒/連結式/抽獎/席夢思/品牌/傢俱/MIT/席夢思/寢具/5折/振興/刷卡/分期/零利率/舊床/維修/保固,興洋石材公司,restaurant,car_dealer,furniture_store,furniture_store,point_of_interest
57,121.579251747586,25.0670228532775,2020-09-10,11:24,5,0.0,10.9126615524292,權上國際車業,順益汽車內湖營業所,Mitsubishi Fuso,Rotary Park,古早傳說飲食雜誌館,car_dealer,car_dealer,car_dealer,park,restaurant
58,121.578299061628,25.0667355937798,2020-09-10,11:24,5,0.0,10.9588251113892,National Petroleum Corporation,Taipei City Fire Department,順益汽車內湖營業所,Taipei City Fire Department,立保保全股份有限公司,gas_station,fire_station,car_dealer,fire_station,point_of_interest
59,121.577335762767,25.066438710005,2020-09-10,11:24,5,0.0,11.7173805236816,Aphrodite歐洲跳蚤市場,National Petroleum Corporation,Ouzhou Flea Market,車麗屋汽車百貨 內湖行忠店,7-ELEVEN,furniture_store,gas_station,grocery_or_supermarket,point_of_interest,convenience_store
60,121.576290471862,25.0661837110521,2020-09-10,11:24,5,0.0,12.1612157821655,National Petroleum Corporation,7-ELEVEN,Taiwan Tesla Motors Limited,進勇汽車,保捷興汽車股份有限公司,gas_station,convenience_store,car_dealer,car_repair,car_repair
61,121.575278174922,25.0658912395134,2020-09-10,11:24,5,0.0,11.4660310745239,National Petroleum Corporation,Taiwan Tesla Motors Limited,力麗家具,Costco Neihu Store,Neihu Sports Park,gas_station,car_dealer,furniture_store,supermarket,park
62,121.574329162728,25.0655883177253,2020-09-10,11:25,5,0.0,11.1598615646362,National Petroleum Corporation,力麗家具,Taiwan Tesla Motors Limited,LEECO OUTLET Neihu Store,Taipei Flower Market,gas_station,furniture_store,car_dealer,shopping_mall,point_of_interest
63,121.573348212237,25.0652687057926,2020-09-10,11:25,5,0.0,11.8364086151123,Taipei Flower Market,LEECO OUTLET Neihu Store,內湖運動公園停車場,全統物流-物流中心,Karl Wash 自助洗車,point_of_interest,shopping_mall,parking,point_of_interest,car_wash
64,121.572324027952,25.0649440625174,2020-09-10,11:25,5,0.0,12.1304397583008,Karl Wash 自助洗車,Rainbow Softball Field,Rainbow Riverside Park,鏡傳媒,大都會國際家具館內湖館,car_wash,gym,park,point_of_interest,shopping_mall
65,121.571299195104,25.064594978032,2020-09-10,11:25,5,0.0,12.2667789459229,Rainbow Riverside Park,Rainbow Softball Field,彩虹河濱公園停車場出入口,彩虹河濱公園自行車道,Karl Wash 自助洗車,park,gym,parking,park,car_wash
66,121.570290797242,25.0642945095963,2020-09-10,11:25,5,0.0,11.7294368743896,Rainbow Riverside Park,Rainbow Softball Field,彩虹河濱公園自行車道,彩虹河濱公園停車場出入口,民權大橋西向東,park,gym,park,parking,point_of_interest
67,121.569302952905,25.0639543868602,2020-09-10,11:25,5,0.0,11.5248165130615,民權大橋西向東,臺北市松山區民權區民活動中心,VI Watergate coffee,Tayou Exit,Rainbow Softball Field,point_of_interest,point_of_interest,cafe,transit_station,gym
68,121.568317173563,25.0636404986526,2020-09-10,11:26,5,0.0,11.7992725372314,Sanmin Park,臺北市松山區民權區民活動中心,Guanshan Riverside Park,Yixing baking materials firms,VI Watergate coffee,park,point_of_interest,park,food,cafe
69,121.56725738064,25.0634351240409,2020-09-10,11:26,5,0.0,12.3063011169434,臺北市松山區民權區民活動中心,正忠輪胎有限公司(四輪定位),Yixing baking materials firms,臺北自來水事業處松山加壓站配水池,臺北市私立天喜幼兒園,point_of_interest,car_repair,food,point_of_interest,school
70,121.566244396998,25.0633008059171,2020-09-10,11:26,5,0.0,11.0161828994751,民權橋企業社,光陽機車（好記機車),稻草屋複合式烘焙餐飲（原內湖美璟越南美食搬至撫遠街）,千明興業有限公司,如新環境清潔工程有限公司,point_of_interest,point_of_interest,restaurant,car_repair,point_of_interest
71,121.565213753385,25.0631718464537,2020-09-10,11:26,5,0.0,10.9772539138794,Sanmin Elementary School,劉大娃娃屋,宏菖車業,Wei Yi Mei Breakfast Restaurant,魚倉庫水族,primary_school,point_of_interest,car_repair,restaurant,pet_store
72,121.564181644589,25.0630702179942,2020-09-10,11:26,5,0.0,6.51478910446167,Sanmin Elementary School,Sanmin Elementary School,市立三民國小附設幼兒園,Hilife,Carrefour San Min Store,primary_school,transit_station,school,convenience_store,supermarket
73,121.563315803455,25.0629486834083,2020-09-10,11:27,5,0.0,0.724652647972107,台北水族街,Sanmin Elementary School,Carrefour San Min Store,Taipei Municipal Minquan Elementary School,Sanmin Elementary School,pet_store,primary_school,supermarket,primary_school,transit_station
74,121.5631919055,25.0629311327221,2020-09-10,11:27,5,0.0,3.97722005844116,台北水族街,Taipei Municipal Minquan Elementary School,Carrefour San Min Store,Sanmin Elementary School,Sanmin Elementary School,pet_store,primary_school,supermarket,primary_school,transit_station
75,121.562156237225,25.0627937352336,2020-09-10,11:27,5,0.0,11.3166027069092,Taipei Municipal Minquan Elementary School,Namaxia District Ming Chuan Elementary School,Carrefour San Min Store,Namaxia District Ming Chuan Elementary School,台北水族街,primary_school,transit_station,supermarket,transit_station,pet_store
76,121.561159214017,25.0626590081248,2020-09-10,11:28,5,0.0,10.811336517334,Namaxia District Ming Chuan Elementary School,Family Mart,Namaxia District Ming Chuan Elementary School,Taipei Municipal Minquan Elementary School,國泰世華ATM (全家超商-松指部店),transit_station,convenience_store,transit_station,primary_school,atm
77,121.560107572481,25.0625226846458,2020-09-10,11:28,5,0.0,12.3898324966431,Namaxia District Ming Chuan Elementary School,Minquan Park,民權運動公園,Namaxia District Ming Chuan Elementary School,Diandongqichechongdian Station,transit_station,park,park,transit_station,point_of_interest
78,121.559035316898,25.0623956368213,2020-09-10,11:28,5,0.0,11.2881317138672,Minquan Park,Minquan Car Park,Diandongqichechongdian Station,民權運動公園,Namaxia District Ming Chuan Elementary School,park,parking,point_of_interest,park,transit_station
79,121.557990318972,25.062269869512,2020-09-10,11:28,5,0.0,11.5138483047485,Minquan Park,Minquan Car Park,Diandongqichechongdian Station,Minquan Park,民權公園操場,park,parking,point_of_interest,transit_station,park
80,121.556933422025,25.0621672842285,2020-09-10,11:28,5,0.0,12.2943925857544,Minquan Park,Minquan Park,China Airlines Ltd.,民權公園操場,China Airlines Ltd.,park,transit_station,transit_station,park,transit_station
81,121.555867742605,25.0620658571515,2020-09-10,11:28,5,0.0,11.3960905075073,China Airlines Ltd.,台灣虎航,China Airlines Ltd.,Minquan Park,Tennis Court,transit_station,point_of_interest,transit_station,transit_station,point_of_interest
82,121.554849185154,25.0620082940791,2020-09-10,11:28,5,0.0,10.9205007553101,Taipei Songshan Airport,China Airlines Ltd.,China Airlines Ltd.,"Taipei Precinct, Aviation Police Bureau",交通部民用航空局飛航服務總臺,airport,transit_station,transit_station,police,point_of_interest
83,121.553782087676,25.0619070760725,2020-09-10,11:29,5,0.0,11.2156009674072,Taipei Songshan Airport,China Airlines Ltd.,Civil Aeronautics Administration,"Taipei Precinct, Aviation Police Bureau",Minquan E. Rd. Intersection,airport,transit_station,point_of_interest,police,transit_station
84,121.552754985078,25.0617961568279,2020-09-10,11:29,5,0.0,10.7665367126465,Civil Aeronautics Administration,長榮航空股份有限公司－松山機場貨運辦公室傳真,Minquan E. Rd. Intersection,瓦城泰統股份有限公司,國泰人壽保險股份有限公司台北松山機場一期航廈保險櫃台,point_of_interest,airport,transit_station,restaurant,insurance_agency
85,121.551753675991,25.0616496562562,2020-09-10,11:30,5,0.0,2.55867981910706,Civil Aeronautics Administration,長榮航空股份有限公司－松山機場貨運辦公室傳真,Dunbei Park,Minquan E. Rd. Intersection,瓦城泰統股份有限公司,point_of_interest,airport,park,transit_station,restaurant
86,121.550725742702,25.0615296273987,2020-09-10,11:31,5,0.0,8.44011211395264,Dunbei Park,Formosa Oil,麗舍生活台北展示中心,Minquan E. Rd. Intersection,Civil Aeronautics Administration,park,gas_station,home_goods_store,transit_station,point_of_interest
87,121.550275730761,25.0606820288075,2020-09-10,11:31,5,0.0,9.44649028778076,Times 24h PARK 24,麗舍生活台北展示中心,海悅廣告股份有限公司,Dunbei Park,台灣中外製藥股份有限公司,parking,home_goods_store,real_estate_agency,park,local_government_office
88,121.54982500343,25.0597881341372,2020-09-10,11:32,5,0.0,11.1862869262695,Chateau de Felicite,Times 24h PARK 24,國泰世華銀行 敦北分行,陳耀訓·麵包埠 YOSHI BAKERY,Ministry of Transportation and Tourism Bureau Tourist Service Center,point_of_interest,parking,bank,bakery,travel_agency
89,121.549384752914,25.058921102302,2020-09-10,11:32,5,0.0,11.0323915481567,Chateau de Felicite,陳耀訓·麵包埠 YOSHI BAKERY,貓下去敦北俱樂部,Miss V Bakery 敦北店,人之初產後護理之家敦化館(月子中心),point_of_interest,bakery,restaurant,bakery,health
90,121.549103988301,25.0583505748415,2020-09-10,11:32,5,0.0,2.10901546478271,貓下去敦北俱樂部,ystore雅浩家居 健康辦公,Ruth's Chris Steak House (Minsheng) 茹絲葵經典牛排館 (民生),Miss V Bakery 敦北店,寶勝畫廊X-Power Gallery • 台北Taipei,restaurant,furniture_store,restaurant,bakery,art_gallery
91,121.549011145993,25.0580434705223,2020-09-10,11:32,5,0.0,3.11556196212769,ystore雅浩家居 健康辦公,Minsheng Dunhua Rd. Intersection,貓下去敦北俱樂部,Mazda汽車-敦化所,Ruth's Chris Steak House (Minsheng) 茹絲葵經典牛排館 (民生),furniture_store,bus_station,restaurant,car_dealer,restaurant
92,121.548914428892,25.0570764108933,2020-09-10,11:33,5,0.0,10.5706825256348,Amway Experience Center Taipei,Standard Chartered Bank Dunhua North Branch (Department of Business),ystore雅浩家居 健康辦公,渣打銀行維多利亞花園,台灣順豐速運股份有限公司,store,bank,furniture_store,park,point_of_interest
93,121.548926134646,25.056150360012,2020-09-10,11:33,5,0.0,11.8309555053711,Taipei Chang Gung Memorial Hospital,"Mandarin Oriental, Taipei",Amway Experience Center Taipei,Standard Chartered Bank Dunhua North Branch (Department of Business),德州儀器工業股份有限公司台北分公司,hospital,spa,store,bank,point_of_interest
94,121.548896583741,25.0551691437454,2020-09-10,11:33,5,0.0,10.4694566726685,Taipei Chang Gung Memorial Hospital,The Jade Lounge,"Mandarin Oriental, Taipei",S Hotel,Ya Ge,hospital,cafe,spa,lodging,restaurant
95,121.549035628278,25.0542562879626,2020-09-10,11:35,5,0.0,5.39367008209229,7-Eleven Dunhua North Road,海峽會,米三角,稍甜 SYRUP LESS,OMUSUBI 米壽 beiju,convenience_store,restaurant,restaurant,food,restaurant
96,121.549047493485,25.0533442408003,2020-09-10,11:35,5,0.0,9.75748920440674,IKEA Dunhua North Road Store,GB Brewery Restaurant – Taipei DunBei Store,稍甜 SYRUP LESS,Jazz Bakery,GG 季吉韓國美食餐飲房,home_goods_store,bar,food,bakery,restaurant
97,121.549013619896,25.0523929941633,2020-09-10,11:35,5,0.0,7.1462869644165,IKEA Dunhua North Road Store,NITORI Taipei,IKEA宜家家居餐廳 敦北店,Sunworld Dynasty Hotel Taipei,Breeze NanJing,home_goods_store,home_goods_store,restaurant,lodging,department_store
98,121.549301594816,25.0519653394035,2020-09-10,11:37,5,0.0,0.480830043554306,客美多咖啡 Komeda‘s Coffee - 小巨蛋店,鼎鼐商務空間-小巨蛋館,OK忠訓國際,香菇王 / 第一名店 FIRSTSUPER 旗艦店,ECCO TAIWAN 南東門市,food,real_estate_agency,finance,grocery_or_supermarket,shoe_store
99,121.549856581278,25.0519147783864,2020-09-10,11:38,5,0.0,1.13780391216278,客美多咖啡 Komeda‘s Coffee - 小巨蛋店,SYJ Vegetarian-on 2nd floor,聊聊咖啡,鼎鼐商務空間-小巨蛋館,香菇王 / 第一名店 FIRSTSUPER 旗艦店,food,restaurant,food,real_estate_agency,grocery_or_supermarket
100,121.550845232771,25.0518376188804,2020-09-10,11:39,5,0.0,0.836922109127045,水貨炭火烤魚-台北小巨蛋店,KingBox金霸泰拳_南京館,7-Eleven,Nirvana Yoga & Ayurveda School 涅槃瑜伽學苑,"Taroko Travel Co., Ltd.",restaurant,gym,convenience_store,gym,travel_agency
101,121.551839706049,25.0518466926007,2020-09-10,11:40,5,0.0,1.24681007862091,Taipei Arena Station,Taipei Gymnasium,臺北網球場,Mister Donut,米樂鐵道便當,subway_station,stadium,point_of_interest,bakery,meal_takeaway
102,121.552587038201,25.0524551035608,2020-09-10,11:43,5,0.0,0.665863215923309,金霸王熱炒・快炒100 健康店,真福記脆皮烤鴨餐廳,Heart Churros 哈啾吉拿甜心館,香港錦鴻燒臘,肉多多火鍋-松山健康店,restaurant,restaurant,food,restaurant,restaurant
103,121.552643438664,25.0533602717684,2020-09-10,11:44,5,0.0,1.0695503950119,Zhonghua Park,光景 Scene Homeware,7-ELEVEN(健一門市),肉多多火鍋-松山健康店,咪可思中途咖啡輕食館,park,cafe,convenience_store,restaurant,cafe
104,121.553637843539,25.0534085334445,2020-09-10,11:45,5,0.0,0.997575402259827,麵試十一次,胖老爹美式炸雞 南京店,大正小火鍋/台北火鍋/台北火鍋推薦/松山美食/松山火鍋/松山小火鍋/小巨蛋美食/小巨蛋火鍋,DOBBY手工甜品,多來家,restaurant,restaurant,restaurant,cafe,restaurant
105,121.553982799276,25.0534677449001,2020-09-10,11:46,5,0.0,0.883038461208344,DOBBY手工甜品,麵試十一次,松山新城,水餃芳,胖老爹美式炸雞 南京店,cafe,restaurant,point_of_interest,restaurant,restaurant
